0.2998174396976829	0.051378780651924645
0.3935246084332466	0.03463703633656467
0.4042904320061207	0.07055410546592378
0.3748729912340641	0.0267765908198885
0.3939681595414877	0.05405047242543915
0.4031073272228241	0.0678767475551773
0.363430174946785	0.017867139205812396
0.36788313511013987	0.03788269620470345
0.2901968008577824	0.016089616468226518
0.30774316888302566	0.04267733442634431
0.44872553667426107	0.02992377202650493
0.28554406377673147	0.022398797062984435
0.39328393718600274	0.019229927098905662
0.3849137918055058	0.031652804603414963
0.3861607360839844	0.030376052716039895
0.3877788473367691	0.024850464556792167
0.3731317429840565	0.03697109646180494
0.37054742279648784	0.027338433695396278
0.36269513562321665	0.03033196397621214
0.2892327344417572	0.02507572325464221
0.2988756803125143	0.024393598889629074
0.47795766408741475	0.07434552820598285
